# AI Prompt Ratings (1-10 Scale)
# Format: filename | score | breakdown

coding_concepts_suggests_debugging_25fl_6584.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
teaches_comedic_principles_suggests_25fl_5915.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
that_helps_with_symptom_25fl_7556.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
that_suggests_learning_approaches_25fl_5481.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:0.5 A:1 P:1
helps_structure_scholarly_documents_25fl_6016.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
that_helps_with_cash_25fl_9165.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
helps_gather_competitor_information_25fl_9019.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
suggests_assessment_methodologies_helps_25fl_5106.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
creates_intuitive_structures_suggests_25fl_1630.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
evaluates_swing_mechanics_suggests_25fl_5956.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
analyzes_transferable_skills_suggests_25fl_7639.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
evaluates_asset_allocations_suggests_25fl_9053.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
that_analyzes_funding_opportunities_25fl_9574.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
suggests_mechanical_configurations_control_25fl_9431.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
gathers_consumer_insights_identifies_25fl_9626.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
designs_survey_instruments_suggests_25fl_6670.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
that_evaluates_organizational_policies_25fl_2926.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
helps_with_education_cost_25fl_3636.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
that_designs_meaningful_ancestry_25fl_7878.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
that_helps_coordinate_shared_25fl_7518.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
explains_esg_principles_suggests_25fl_7446.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
helps_identify_purchase_patterns_25fl_5375.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
helps_structure_research_presentations_25fl_0026.txt | 7.5/10 | C:2 Comp:2 S:2 Safe:1 A:0.5 P:0
suggests_arrangement_techniques_mixing_25fl_0285.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
analyzes_performance_needs_suggests_25fl_5495.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
evaluates_regulatory_impacts_suggests_25fl_6470.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
gathers_consumer_insights_identifies_25fl_1805.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
suggests_ageappropriate_guidance_techniques_25fl_2406.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
suggests_response_frameworks_provides_25fl_4065.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
helps_draft_business_documents_25fl_6108.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
helps_select_representative_projects_25fl_6554.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
that_helps_with_heritage_25fl_9218.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
provides_personalized_writing_prompts_25fl_4457.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
helps_identify_primary_sources_25fl_5540.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
provides_age_and_stageappropriate_25fl_5335.txt | 7.5/10 | C:2 Comp:2 S:2 Safe:1 A:0.5 P:0
identifies_local_species_suggests_25fl_8227.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
suggests_experimental_approaches_provides_25fl_2919.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
that_creates_conceptual_maps_25fl_3394.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:0.5 A:1 P:1
emerging_technologies_suggests_application_25fl_2801.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
suggests_research_methodologies_helps_25fl_1318.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
helps_create_content_formats_25fl_3249.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
that_suggests_interview_approaches_25fl_3969.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
that_helps_craft_engaging_25fl_6921.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
provides_stageappropriate_health_information_25fl_4747.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
identifies_limiting_beliefs_suggests_25fl_5437.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
identifies_satisfaction_factors_suggests_25fl_5475.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
suggests_brainhealthy_lifestyle_modifications_25fl_3855.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
suggests_traditional_elements_provides_25fl_4541.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
suggests_storytelling_techniques_visual_25fl_0396.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
helps_with_glucose_pattern_25fl_7378.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
evaluates_product_supply_chains_25fl_0776.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
personalized_meal_plans_suggests_25fl_1243.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
that_helps_with_resource_25fl_4691.txt | 7.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:1
suggests_collaboration_approaches_provides_25fl_1782.txt | 7/10 | C:2 Comp:2 S:1 Safe:1 A:0 P:1
recommends_galleries_museums_and_25fl_4032.txt | 7/10 | C:2 Comp:2 S:1 Safe:1 A:1 P:0
melodic_patterns_lyrical_themes_25fl_2152.txt | 7/10 | C:2 Comp:2 S:1 Safe:1 A:1 P:0
helps_with_scheduling_optimization_25fl_5745.txt | 7/10 | C:2 Comp:2 S:1 Safe:1 A:0 P:1
explains_cinematic_techniques_identifies_25fl_2058.txt | 7/10 | C:2 Comp:2 S:1 Safe:1 A:1 P:0
that_helps_identify_core_25fl_9859.txt | 7/10 | C:2 Comp:2 S:1 Safe:1 A:0 P:1
suggests_system_boundary_approaches_25fl_8274.txt | 7/10 | C:2 Comp:2 S:1 Safe:1 A:0 P:1
that_helps_identify_core_25fl_6031.txt | 7/10 | C:2 Comp:2 S:1 Safe:1 A:0 P:1
helps_evaluate_regulatory_impacts_25fl_5596.txt | 7/10 | C:2 Comp:2 S:1 Safe:1 A:0 P:1
suggests_movement_sequences_spatial_25fl_6467.txt | 7/10 | C:2 Comp:2 S:1 Safe:1 A:1 P:0
that_provides_ageappropriate_expectations_25fl_5691.txt | 7/10 | C:2 Comp:2 S:1 Safe:1 A:1 P:0
creates_interactive_timelines_provides_25fl_9947.txt | 7/10 | C:2 Comp:2 S:1 Safe:1 A:1 P:0
helps_identify_primary_sources_25fl_4964.txt | 7/10 | C:2 Comp:2 S:1 Safe:1 A:1 P:0
designs_deliberative_processes_suggests_25fl_4534.txt | 7/10 | C:2 Comp:2 S:1 Safe:1 A:0 P:1
suggests_heritage_sites_provides_25fl_1163.txt | 7/10 | C:2 Comp:2 S:1 Safe:1 A:1 P:0
candidate_resumes_generates_tailored_25fl_8215.txt | 7/10 | C:2 Comp:2 S:1 Safe:1 A:0 P:1
suggests_kidfriendly_destinations_provides_25fl_0907.txt | 7/10 | C:2 Comp:2 S:1 Safe:1 A:1 P:0
suggests_authentic_food_experiences_25fl_7084.txt | 7/10 | C:2 Comp:2 S:1 Safe:1 A:1 P:0
provides_instrument_technique_guidance_25fl_6413.txt | 7/10 | C:2 Comp:2 S:1 Safe:1 A:0 P:1
planner_that_suggests_cultural_25fl_8448.txt | 7/10 | C:2 Comp:2 S:1 Safe:1 A:1 P:0
provides_translation_assistance_suggests_25fl_7914.txt | 7/10 | C:2 Comp:2 S:1 Safe:1 A:1 P:0
evaluates_asset_allocations_suggests_25fl_0196.txt | 6.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:0
recommends_artists_and_songs_25fl_3269.txt | 6.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:0
provides_respite_strategies_suggests_25fl_1349.txt | 6.5/10 | C:1 Comp:2 S:1 Safe:1 A:0.5 P:1
suggests_movies_based_on_25fl_3148.txt | 6.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:0
that_helps_identify_drain_25fl_4609.txt | 6.5/10 | C:1 Comp:2 S:1 Safe:1 A:0.5 P:1
suggests_ageappropriate_entertainment_schedules_25fl_0147.txt | 6.5/10 | C:1 Comp:2 S:1 Safe:1 A:0.5 P:1
that_suggests_collaboration_approaches_25fl_3226.txt | 6.5/10 | C:1 Comp:2 S:1 Safe:1 A:0.5 P:1
suggests_fabric_combinations_color_25fl_8351.txt | 6.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:0
helps_with_perspective_articulation_25fl_2193.txt | 6.5/10 | C:1 Comp:2 S:1 Safe:1 A:0.5 P:1
suggests_risk_reduction_strategies_25fl_0004.txt | 6.5/10 | C:1 Comp:2 S:1 Safe:1 A:0.5 P:1
community_initiatives_that_analyzes_25fl_0523.txt | 6.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:0
explains_cinematic_techniques_identifies_25fl_2942.txt | 6.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:0
optimizes_shipping_routes_suggests_25fl_4558.txt | 6.5/10 | C:1 Comp:2 S:1 Safe:1 A:0.5 P:1
risk_assessment_tool_that_25fl_0321.txt | 6.5/10 | C:1 Comp:2 S:1 Safe:1 A:0.5 P:1
helps_identify_relevant_sources_25fl_0525.txt | 6.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:0
that_documents_practices_suggests_25fl_4791.txt | 6.5/10 | C:1 Comp:2 S:1 Safe:1 A:0.5 P:1
creates_event_timelines_suggests_25fl_3721.txt | 6.5/10 | C:1 Comp:2 S:1 Safe:1 A:0.5 P:1
creates_scenariobased_learning_modules_25fl_8039.txt | 6.5/10 | C:1 Comp:2 S:1 Safe:1 A:0.5 P:1
provides_dialogue_frameworks_suggests_25fl_0688.txt | 6.5/10 | C:1 Comp:2 S:1 Safe:1 A:0.5 P:1
that_captures_critical_information_25fl_9664.txt | 6.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:0
identifies_pattern_relationships_suggests_25fl_5420.txt | 6.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:0
optimizes_vessel_routing_suggests_25fl_9847.txt | 6.5/10 | C:1 Comp:2 S:1 Safe:1 A:0.5 P:1
recommends_optimal_viewing_and_25fl_3541.txt | 6.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:0
suggests_premium_experiences_provides_25fl_0425.txt | 6.5/10 | C:2 Comp:2 S:1 Safe:1 A:0.5 P:0
provides_personalized_writing_prompts_25fl_0271.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
suggests_collaboration_approaches_provides_25fl_3859.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
crisis_that_provides_communication_25fl_6034.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
helps_with_emotional_regulation_25fl_0864.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
creates_engagement_activities_suggests_25fl_1635.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
provides_respite_strategies_suggests_25fl_5459.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
helps_with_trigger_identification_25fl_7957.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
explains_enmeshment_patterns_suggests_25fl_3441.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
helps_with_pattern_recognition_25fl_8989.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
analyzes_sales_data_suggests_25fl_9668.txt | 6/10 | C:2 Comp:2 S:1 Safe:1 A:0 P:0
teaches_focus_management_suggests_25fl_4448.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
with_sequence_analysis_suggests_25fl_5455.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
suggests_record_finding_approaches_25fl_9048.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
develops_clear_messaging_suggests_25fl_5471.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
explains_developmental_changes_suggests_25fl_7890.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
suggests_communication_frameworks_provides_25fl_4152.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
helps_troubleshoot_network_issues_25fl_6195.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
that_helps_design_conversational_25fl_2832.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
that_helps_craft_engaging_25fl_8944.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
helps_identify_learning_needs_25fl_8808.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
identifies_synergy_opportunities_suggests_25fl_5911.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
designs_discussion_formats_suggests_25fl_9676.txt | 6/10 | C:2 Comp:2 S:1 Safe:1 A:0 P:0
provides_dialogue_frameworks_suggests_25fl_7539.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
designs_test_cases_suggests_25fl_2435.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
provides_immersive_information_about_25fl_7230.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
analyzes_coverage_needs_suggests_25fl_8482.txt | 6/10 | C:2 Comp:2 S:1 Safe:1 A:0 P:0
explains_trigger_awareness_suggests_25fl_4996.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
analyzes_travel_patterns_suggests_25fl_4428.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
suggests_environmental_adaptations_provides_25fl_7208.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
suggests_ageappropriate_guidance_techniques_25fl_9225.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
that_suggests_study_design_25fl_6696.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
that_offers_stabilization_techniques_25fl_3861.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
suggests_rendering_techniques_physics_25fl_0800.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
that_teaches_analytical_frameworks_25fl_4354.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
suggests_resource_configurations_helps_25fl_0292.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
suggests_conflict_resolution_approaches_25fl_2420.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
helps_with_mental_performance_25fl_6172.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
creates_experiment_protocols_explains_25fl_0748.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
helps_create_immersive_experiences_25fl_6629.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
helps_draft_effective_messages_25fl_2247.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
identifies_mobilityfriendly_accommodations_suggests_25fl_9191.txt | 6.0/10 | C:1 Comp:2 S:1 Safe:0.5 A:0.5 P:1
analyzes_methodology_quality_suggests_25fl_5017.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
that_analyzes_service_delivery_25fl_1249.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
teaches_mindfulness_practices_suggests_25fl_1002.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
identify_connection_opportunities_suggests_25fl_9791.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
that_helps_design_conversational_25fl_8604.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
that_analyzes_operational_impacts_25fl_4785.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
helps_clean_datasets_suggests_25fl_8700.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
streamline_deployment_pipelines_suggests_25fl_4974.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
evaluates_corporate_policies_identifies_25fl_9057.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
that_helps_with_cash_25fl_8941.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
helps_identify_local_needs_25fl_3208.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
suggests_safetyconscious_itineraries_provides_25fl_0331.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
creates_ageappropriate_meal_plans_25fl_0388.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
poses_thoughtprovoking_questions_teaches_25fl_2307.txt | 6/10 | C:2 Comp:2 S:1 Safe:1 A:0 P:0
suggests_conflict_resolution_approaches_25fl_4172.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
designs_interview_questions_suggests_25fl_4667.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
business_processes_identifies_bottlenecks_25fl_8740.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
evaluates_customer_journey_touchpoints_25fl_1188.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
provides_breathing_exercise_techniques_25fl_2348.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
suggests_engagement_approaches_provides_25fl_0223.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
helps_with_curriculum_scheduling_25fl_9321.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
transforms_complex_data_suggests_25fl_0119.txt | 6.0/10 | C:2 Comp:2 S:1 Safe:0.5 A:0.5 P:0
helps_with_practice_planning_25fl_9272.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
helps_identify_continuity_elements_25fl_7106.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
helps_identify_improvement_areas_25fl_7299.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
identifies_potential_barriers_suggests_25fl_1594.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
suggests_gameplay_mechanics_balancing_25fl_3710.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
suggests_rejuvenation_destinations_provides_25fl_7812.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
that_helps_identify_limiting_25fl_0785.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
helps_create_immersive_experiences_25fl_1957.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
identifies_public_challenges_suggests_25fl_7616.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
evaluates_customer_journey_touchpoints_25fl_8923.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
helps_with_experimental_design_25fl_5377.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
reviews_contracts_suggests_negotiation_25fl_8512.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
provides_character_development_techniques_25fl_6075.txt | 6/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:1
explains_manipulation_techniques_suggests_25fl_6443.txt | 5.5/10 | C:1 Comp:2 S:1 Safe:0.5 A:0 P:1
that_helps_with_inner_25fl_3548.txt | 5.5/10 | C:1 Comp:2 S:1 Safe:0.5 A:0 P:1
gathers_relevant_factors_suggests_25fl_3952.txt | 5.5/10 | C:1 Comp:2 S:1 Safe:0.5 A:0 P:1
suggests_dietary_modifications_provides_25fl_0530.txt | 5.5/10 | C:1 Comp:2 S:1 Safe:1 A:0.5 P:0
that_documents_compositions_suggests_25fl_9931.txt | 5.5/10 | C:1 Comp:2 S:1 Safe:0.5 A:0 P:1
connects_enthusiasts_with_discussion_25fl_8122.txt | 5.5/10 | C:2 Comp:2 S:1 Safe:0.5 A:0 P:0
suggests_deduction_opportunities_helps_25fl_8675.txt | 5.5/10 | C:1 Comp:2 S:1 Safe:1 A:0.5 P:0
sustainable_destinations_provides_environmental_25fl_6204.txt | 5/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:0
suggests_character_designs_movement_25fl_2372.txt | 5/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:0
helps_align_multisector_efforts_25fl_1436.txt | 5/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:0
provides_treatment_navigation_suggests_25fl_2562.txt | 5/10 | C:1 Comp:1 S:1 Safe:1 A:0 P:1
suggests_sacred_sites_provides_25fl_4837.txt | 5/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:0
analyzes_coverage_applications_suggests_25fl_2848.txt | 5/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:0
poses_thoughtprovoking_questions_teaches_25fl_1602.txt | 5/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:0
explains_historical_backgrounds_social_25fl_1611.txt | 5/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:0
that_identifies_movement_pattern_25fl_8864.txt | 5/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:0
explains_diagnosis_terminology_treatment_25fl_0349.txt | 5/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:0
explains_compositional_elements_performance_25fl_9187.txt | 5/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:0
manages_activity_schedules_suggests_25fl_0062.txt | 5/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:0
identifies_persuasion_techniques_bias_25fl_5927.txt | 5/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:0
helps_establish_healthy_routines_25fl_0455.txt | 5/10 | C:1 Comp:1 S:1 Safe:1 A:0 P:1
that_helps_with_feeling_25fl_2831.txt | 5/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:0
that_helps_with_cycle_25fl_4677.txt | 5/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:0
creates_clear_explanations_suggests_25fl_0427.txt | 5/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:0
that_provides_coping_techniques_25fl_0283.txt | 5/10 | C:1 Comp:2 S:0 Safe:1 A:0 P:1
that_provides_emotional_support_25fl_3715.txt | 5/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:0
crafts_crisis_management_plans_25fl_9085.txt | 5/10 | C:1 Comp:2 S:1 Safe:1 A:0 P:0
that_recommends_concerts_performances_25fl_9190.txt | 4.5/10 | C:2 Comp:1 S:1 Safe:0 A:0.5 P:0
identifies_local_issues_suggests_25fl_3306.txt | 4.5/10 | C:1 Comp:2 S:1 Safe:0.5 A:0 P:0
explains_cinematic_techniques_directorial_25fl_6052.txt | 4/10 | C:1 Comp:1 S:1 Safe:1 A:0 P:0
helps_with_pattern_tracking_25fl_4456.txt | 2/10 | C:1 Comp:1 S:0 Safe:0 A:0 P:0
